Item_ID	Sentence	Pre	ParentString	WordAfterAll	ParentNode	GrammFunction	Objects	Head	RevisedPartitive	RevisedHead	BadNP	JFQ_Head	CndP_Head	Information_Head_3gram	Length_Head_3gram	FQ_Head	P_Head	NPNiteID	Partitive	CorrectedHead
99515:25	"or, you know, there's all of these areas to look at --n401b59 in making the decision."	's	's all of these areas to look at --n401b59 in making the decision	of	VP	NP-PRD	NP-OTHER	areas				5	0.042735043	13.33587279	1	117	9.76e-05	sw3120_s58_507	yes	areas
99623:83	"oh, she, she has, uh, you know, interests that --n4046e2 are just, you know, going in all directions."	in	in all directions	directions	PP	NP	NP-OTHER	directions				2	0.222222222	17.19385378	1	9	7.5e-06	sw3120_s129_528	no	directions
99664:36	"but the, the humidity has hung around all of june."	around	hung around all of june	of	VP	NP-TMP	NP-OTHER	june				1	0.0625	16.28696319	1	16	1.33e-05	sw3124_s5_510	yes	june
99688:38	"well, you know, last year was so strange having all those heavy, heavy rains in april"	having	"having all those heavy, heavy rains in april"	those	VP	NP	NP-OBJ	rains				1	0.0625	16.28696319	1	16	1.33e-05	sw3124_s20_512	the	rains
99809:19	but you know where all the lakes are --n4030f6 around there.	where	where all the lakes are --n4030f6 around there	the	SBAR-LOC	NP-SBJ		lakes				3	0.115384615	15.54999759	1	26	2.17e-05	sw3124_s100_508	the	lakes
99818:60	"you know, in the summer, you feel like you're, you know, on a vacation all the time because you're right on a lake"	vacation	"'re, you know, on a vacation all the time"	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw3124_s107_519	the	time
99822:52	but i thought it --n403776 was just really neat to be out there on all those lakes.	on	on all those lakes	those	PP	NP	NP-OTHER	lakes				3	0.115384615	15.54999759	1	26	2.17e-05	sw3124_s111_519	the	lakes
99845:42	but that's the only one i probably could name --n403e39 after all these years	after	after all these years	these	PP-TMP	NP	NP-OTHER	years				12	0.010425717	10.02643564	1	1151	0.000959664	sw3124_s124_514	the	years
99860:48	"and i think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,"	were	were all those lakes out there	those	VP	NP-PRD		lakes				3	0.115384615	15.54999759	1	26	2.17e-05	sw3124_s132_516	the	lakes
100021:45	"so, uh, i, i just as soon --n4063d8 have all the slushy snow on the streets than have the ice on the streets"	have	have all the slushy snow on the streets than have the ice on the streets	the	VP	NP	NP-OBJ	snow				1	0.014084507	14.06457076	1	71	5.92e-05	sw3124_s210_512	the	snow
100078:49	"used --n4004ec to be we, we put all of our trash in green bags and the trash men came out twice a week and picked up."	put	put all of our trash in green bags	of	VP	NP	NP-OBJ	trash				2	0.031746032	14.23965747	1	63	5.25e-05	sw3130_s17_519	yes	trash
100176:7	well all that stuff	well	well all that stuff	that	FRAG	NP	NP-OTHER	stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw3130_s74_502	the	stuff
100432:21	and they have a deposit on all their bottles and cans.	on	on all their bottles and cans	their	PP	NP	NP-OTHER	cans				3	0.034482759	13.76758903	1	87	7.25e-05	sw3130_s233_506	the	cans
100772:36	"um, what do you think --n400319 about the proposal that all young americans should spend a year or two,"	that	that all young americans should spend a year or two	young	SBAR	NP-SBJ		americans				2	0.105263158	16.02392878	1	19	1.58e-05	sw3133_s9_511	no	americans
101138:103	"and they said, oh, but we need more in the middle school because that's when kids are, you know, at a tougher and rougher age and all that --n4029a0."	and	"are, you know, at a tougher and rougher age and all that --n4029a0"	that	VP	NP-ETC		that				106	0.004737218	5.74425372	1	22376	0.018656337	sw3134_s71_532	the	that
101155:91	"so they started, uh, --n40317b dividing the kids up so that a counselor stays with her group of counselees through you know, through all three years of middle school."		through all three years of middle school	three	PP-TMP	NP	NP-OTHER	years				12	0.010425717	10.02643564	1	1151	0.000959664	sw3134_s83_529	no	years
101206:12	"they have all these different names for things, strategies and all these different things."	have	"have all these different names for things, strategies and all these different things"	these	VP	NP	NP-OBJ	names				1	0.038461538	15.54999759	1	26	2.17e-05	sw3134_s112_503	the	names
101206:35	"they have all these different names for things, strategies and all these different things."	and	strategies and all these different things	these	NP	NP	NP-OTHER	things				56	0.03196347	9.419890413	1	1752	0.001460757	sw3134_s112_503	the	things
101355:31	"i, i just wish all kids, if they have --n400692 to be put --n4006a5 in day school, could have that kind of place."	wish	"all kids, if they have --n400692 to be put --n4006a5 in day school, could have that kind of place"	kids	SBAR	NP-SBJ		kids				16	0.020356234	10.57730494	1	786	0.00065534	sw3135_s14_511	no	kids
101723:11	"sometimes, not all the time."	not	"sometimes, not all the time."	the	UCP	NP	NP-OTHER	time				146	0.077991453	9.324259938	1	1872	0.001560809	sw3138_s5_502	the	time
101749:37	"oh, well i'll be hitting that fairly soon because all of mine are boys, too."	because	"because all of mine are boys, too"	of	SBAR-PRP	NP-SBJ	NP-OTHER	mine				3	0.015306122	12.58652347	1	196	0.000163418	sw3138_s20_511	yes	mine
101855:23	"it's not the one with all the shells and stuff in it, is it."	with	with all the shells and stuff in it	the	PP	NP	NP-OTHER	stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw3138_s79_507	the	stuff
102179:7	and all that kind of stuff does really help.	and	and all that kind of stuff does really help.	that	S	NP-SBJ	NP-OTHER	kind	hyper	stuff		36	0.016720855	9.122391419	1	2153	0.001795097	sw3138_s262_501	the	stuff
102205:13	i think all mine have been east coast people so far.	think	all mine have been east coast people so far	mine	SBAR	NP-SBJ		mine				3	0.015306122	12.58652347	1	196	0.000163418	sw3140_s14_505	no	mine
102340:21	"trying --n4035ea to do all these programs like headstart and things like those. you wouldn't have --n403631 to do that if mothers would stay home with their children and do things with them, you know."	do	do all these programs like headstart and things like those	these	VP	NP	NP-OBJ	programs				2	0.022222222	13.71812035	1	90	7.5e-05	sw3140_s96_508	the	programs
102488:42	"so, uh, we tend --n401461 to, like --n401474 to try all sorts of different things."	try	try all sorts of different things	sorts	VP	NP	NP-OBJ	sorts	hyper	things		19	0.527777778	15.06457076	1	36	3e-05	sw3142_s32_512	no	things
102809:13	well she goes all the time	goes	goes all the time	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw3144_s43_504	the	time
102929:84	"and so, the second week i was out of the hospital --n403622 i went up and worked half day on the computers cause you can learn all the software for free."	learn	learn all the software for free	the	VP	NP	NP-OBJ	software				1	0.043478261	15.73442216	1	23	1.92e-05	sw3144_s117_526	the	software
103551:22	"and, we're so strict with all our controls --n402b38 in the united states. the chances of, of an accident are slight,"	with	with all our controls	our	PP	NP	NP-OTHER	controls				2	0.333333333	17.87192569	1	6	5e-06	sw3148_s62_505	the	controls
103586:26	i can't hear you at all for all this static.	for	for all this static	this	PP-PRP	NP	NP-OTHER	static				1	0.333333333	19.19385378	1	3	2.5e-06	sw3148_s87_507	the	static
103628:17	it may not in all ways.	in	in all ways	ways	PP-MNR	NP	NP-OTHER	ways				3	0.03030303	13.57914394	1	99	8.25e-05	sw3148_s113_505	no	ways
104014:36	"so, we used --n401034 to go and listen to them all the time"	them	go and listen to them all the time	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw3152_s29_511	the	time
104366:241	"but for me the thing that --n401505 strikes me is i, uh, growing up in rural south dakota where, hey the farmers brought their eggs to town and the local hatchery would candle them and package them --n401598 is that, uh, in the fifties, uh, you could say --n4015db we had the recycling going on then that we should have --n40160e now. which --n401621 was all the milk bottles were glass"	was	all the milk bottles were glass	the	SBAR-PRD	NP-SBJ		bottles				1	0.018518519	14.46593333	1	54	4.5e-05	sw3154_s30_582	the	bottles
104402:116	"and so it --n4022d9 doesn't bother me at all that we're, we're, uh, kind of starting --n402328 to put the pressure --n40233f on people to get away from all this, uh, throwaway society that --n402382 got developed --n402391 in the sixties and seventies."	from	"from all this, uh, throwaway society that --n402382 got developed --n402391 in the sixties and seventies"	this	PP	NP	NP-OTHER	society				1	0.007575758	13.16043078	1	132	0.000110057	sw3154_s50_537	the	society
104569:7	"on all the, the advertisements arnold schwarzenegger says he doesn't kill anybody in the movie."	on	"on all the, the advertisements"		PP	NP	NP-OTHER	advertisements	the			1	0.25	18.60889128	1	4	3.34e-06	sw3155_s19_502	no	advertisements
104609:13	"well, with all the commercials and everything."	with	with all the commercials and everything	the	PP	NP	NP-OTHER	commercials				2	0.133333333	16.38649886	1	15	1.25e-05	sw3155_s43_503	the	commercials
104670:33	"and, of course, i get --n40214c to watch all these movies like look who --n402177's talking and who --n40218e's, look who --n4021a9's talking, too"	watch	"watch all these movies like look who --n402177's talking and who --n40218e's, look who --n4021a9's talking, too"	these	VP	NP	NP-OBJ	movies				11	0.070063694	12.90845156	1	157	0.000130901	sw3155_s78_509	the	movies
104876:63	"but, uh, seems like they said they were just going --n401fc1 to have a bin and all different types would go in there and then that they would sort it as as needed --n402024."	and	they were just going --n401fc1 to have a bin and all different types would go in there	different	S	NP-SBJ		types				3	0.053571429	14.41249407	1	56	4.67e-05	sw3156_s46_522	no	types
105075:58	"well, since i work with computers during my work, i have --n402457 to keep up on all the new computer equipment and software and everything."	on	on all the new computer equipment and software and everything	the	PP	NP	NP-OTHER	equipment				5	0.104166667	14.63926493	1	48	4e-05	sw3159_s63_518	the	equipment
105076:68	"and i have --n402580 to read the magazines, you know, such as byte, and computer world and mac world and all of these,, uh, magazines such as that,"	and	"byte, and computer world and mac world and all of these,, uh, magazines such as that"	of	NP	NP	NP-OTHER	magazines				2	0.037735849	14.49341406	1	53	4.42e-05	sw3159_s64_514	yes	magazines
105128:41	"i, when i bought the computer --n403931, all of a sudden i was receiving them, for some unknown reason, through the mail."		"i, when i bought the computer --n403931, all of a sudden i was receiving them, for some unknown reason, through the mail."	of	S	NP-TMP	NP-OTHER	sudden				31	1	15.28696319	1	31	2.58e-05	sw3159_s99_513	yes	sudden
105220:53	"they, uh, you wish that there could just be money for all these problems because they're all so serious, you know."	for	for all these problems	these	PP	NP	NP-OTHER	problems				4	0.017316017	12.34836373	1	231	0.0001926	sw3161_s51_518	the	problems
105264:16	"and then you have all the arts that, that --n404597 are nice and aesthetic,"	have	"have all the arts that, that --n404597 are nice and aesthetic"	the	VP	NP	NP-OBJ	arts				1	0.090909091	16.87192569	1	11	9.17e-06	sw3161_s80_504	the	arts
105269:47	"they certainly do well for those who --n40475f go to the symphony orchestra and all that,"	and	go to the symphony orchestra and all that	that	VP	NP-ETC		that				106	0.004737218	5.74425372	1	22376	0.018656337	sw3161_s83_516	the	that
105270:17	"but, uh, had all that donation and time and labor and effort gone toward something else,"	had	had all that donation and time and labor and effort gone toward something else	that	SINV	NP-SBJ		effort				2	0.058823529	15.14945966	1	34	2.83e-05	sw3161_s84_504	the	effort
105326:45	"they, they're talking about sports and sports personalities and all this stuff that i, i would much, much prefer --n401acf having doctors and airline pilots tested --n401aee on a random basis --n401b05."	and	"sports and sports personalities and all this stuff that i, i would much, much prefer --n401acf having doctors and airline pilots tested --n401aee on a random basis --n401b05"	this	NP	NP	NP-OTHER	stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw3168_s42_510	the	stuff
105377:12	"but, with all the accidents, just with, with, uh, everything happening with, just"	with	with all the accidents	the	PP	NP	NP-OTHER	accidents				2	0.25	17.38649886	1	8	6.67e-06	sw3168_s78_503	the	accidents
105532:60	and i just can't risk it right now --n403af2 being a head of the family and the breadwinner and all that.	and	being a head of the family and the breadwinner and all that	that	VP	NP-ETC		that				106	0.004737218	5.74425372	1	22376	0.018656337	sw3169_s79_517	the	that
105663:16	be excited about all of it.	about	about all of it	of	PP	NP	NP-OTHER	it				14	0.000641878	5.781151632	1	21811	0.018185259	sw3171_s69_505	yes	it
105737:26	"and i said now that we have all the miles, we better start --n403524 using them."	have	have all the miles	the	VP	NP	NP-OBJ	miles				2	0.015267176	13.17148597	1	131	0.000109223	sw3171_s112_509	the	miles
105794:113	"but i think our latest sat-, statistic said something like ninety-nine point nine eight percent were, uh, testing negative on all the dru-, on, on all the testing."		on all the testing	the	PP	NP	NP-OTHER	testing				2	0.01980198	13.54999759	1	101	8.42e-05	sw3174_s7_532	the	testing
105877:114	"also, i guess you can, you know, get the wrong kind of stuff and kill yourself just by --n40218f having a wrong mix of or watered down or or whatever, all kinds."	whatever	"a wrong mix of or watered down or or whatever, all kinds"	kinds	NP	NP	NP-OTHER	kinds				59	0.453846154	13.18262653	1	130	0.00010839	sw3174_s54_525	no	kinds
